stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code
10_01,,松本駅アルプス口,,36.2304558441369,137.963565555222,10_01,,0,31
100_01,,上立田公民館,,36.2212702466328,137.862324736639,100_01,,0,
101_01,,ＪＡあづみ梓川支所,,36.2219125872058,137.864373143942,101_01,,0,
102_01,,梓川診療所,,36.2228413345126,137.865692436849,102_01,,0,
103_01,,梓川支所,,36.2242908672497,137.867463058809,103_01,,0,
104_01,,梓川小学校,,36.2273982817241,137.87253193914,104_01,,0,
105_01,,杏,,36.2291342795342,137.875830194437,105_01,,0,
106_01,,大妻口,,36.2325282138903,137.88454457907,106_01,,0,
109_01,,カインズホーム梓川店,,36.2429264952249,137.89093250141,109_01,,0,
11_01,,渚町,,36.2322610502065,137.958045131294,11_01,,0,
11_02,,渚町,,36.2325388097225,137.958565908313,11_02,,0,
110_01,,倭北,,36.2403833770818,137.89068956729,110_01,,0,
111_01,,倭公園前,,36.2336827968841,137.89232163363,111_01,,0,
116_01,,丸田団地,,36.2104553212499,137.854964692433,116_01,,0,
117_01,,押出,,36.2058118340125,137.85802016431,117_01,,0,
118_01,,波田文化センター,,36.2039196857068,137.857881361911,118_01,,0,
118_02,,波田文化センター,,36.2037547740108,137.857881368394,118_02,,0,
119_01,,波田駅,,36.2000485602809,137.856319150219,119_01,,0,
12_01,,なぎさライフサイト,,36.2343874774869,137.955510545824,12_01,,0,
120_01,,アイシティ２１,,36.1848342123957,137.892184679567,120_01,,0,
121_01,,下竹田,,36.1791228856893,137.885449379508,121_01,,0,
122_01,,竹田,,36.175980810205,137.882602528669,122_01,,0,
123_01,,記念碑前,,36.173605,137.880106,123_01,,0,
123_02,,記念碑前,,36.17415,137.88069,123_02,,0,
124_01,,山形村役場,,36.1682211908185,137.87913091356,124_01,,0,
125_01,,山形小学校,,36.1683078529032,137.87395774954,125_01,,0,
126_01,,上竹田,,36.173584923504,137.869930115313,126_01,,0,
127_01,,唐沢,,36.179834078251,137.864860866978,127_01,,0,
128_01,,サラダマーケット,,36.1821253933271,137.861388857205,128_01,,0,
129_01,,留林,,36.1861005176611,137.85690992459,129_01,,0,
13_01,,丸の内病院,,36.2354203292977,137.954885559468,13_01,,0,
130_02,,旧中波田出張所,,36.190758,137.854885,130_02,,0,
131_01,,中波田,,36.1930441009322,137.854305712035,131_01,,0,
131_02,,中波田,,36.193018064932,137.85440987065,131_02,,0,
132_01,,波田郵便局,,36.1958215655878,137.854479198893,132_01,,0,
133_01,,松本市立病院,,36.1990156653919,137.855277614907,133_01,,0,
134_01,,会吉車庫,,36.3724991942283,138.052406347955,134_01,,0,
135_01,,会吉,,36.3708761143461,138.052336974253,135_01,,0,
136_01,,下会吉,,36.3653645563254,138.050948426012,136_01,,0,
137_01,,まぶね,,36.3621703779914,138.047129441603,137_01,,0,
138_01,,中横川,,36.3611200505727,138.043275652586,138_01,,0,
139_01,,横川,,36.3559641953904,138.03577651137,139_01,,0,
14_01,,蛇原橋,,36.2366093223735,137.950753927885,14_01,,0,
14_02,,蛇原橋,,36.2366939764483,137.951083966668,14_02,,0,
