table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,あいざわけんこうせんたーいりぐち,49_01,,
stops,stop_name,ja-Hrkt,りんくうこうぎょうだんち,496_01,,
stops,stop_name,ja-Hrkt,かんばやしかわにし,497_01,,
stops,stop_name,ja-Hrkt,みずしろばし,498_01,,
stops,stop_name,ja-Hrkt,かんばやしかわひがし,499_01,,
stops,stop_name,ja-Hrkt,なかじょうひがし,50_01,,
stops,stop_name,ja-Hrkt,ごんげんばら,500_01,,
stops,stop_name,ja-Hrkt,しもかんこうみんかんまえ,501_01,,
stops,stop_name,ja-Hrkt,しもかんひがし,502_01,,
stops,stop_name,ja-Hrkt,おぶー,503_01,,
stops,stop_name,ja-Hrkt,しんめいちゅうがっこう,504_02,,
stops,stop_name,ja-Hrkt,いししばちょう,505_01,,
stops,stop_name,ja-Hrkt,ほんまちごちょうめ,51_01,,
stops,stop_name,ja-Hrkt,しんしましまえき,511_01,,
stops,stop_name,ja-Hrkt,どぼくせんたーにし,512_01,,
stops,stop_name,ja-Hrkt,のうきょうそうこまえ,513_01,,
stops,stop_name,ja-Hrkt,あずさばしえき,514_01,,
stops,stop_name,ja-Hrkt,ひむろぐち,515_01,,
stops,stop_name,ja-Hrkt,ひむろよつかど,516_01,,
stops,stop_name,ja-Hrkt,ひむろ,517_01,,
stops,stop_name,ja-Hrkt,やくしどうまえ,518_01,,
stops,stop_name,ja-Hrkt,しょうぼうだんさんじゅうくぶんだんまえ,519_01,,
stops,stop_name,ja-Hrkt,ほんまち,52_01,,
stops,stop_name,ja-Hrkt,ほんまち,52_02,,
stops,stop_name,ja-Hrkt,よこさわしもまち,520_01,,
stops,stop_name,ja-Hrkt,やまとゆうびんきょくまえ,521_01,,
stops,stop_name,ja-Hrkt,あかでみあかんまえ,522_01,,
stops,stop_name,ja-Hrkt,あずさがわこうこうまえ,523_01,,
stops,stop_name,ja-Hrkt,まつもとしえんがっこうまえ,524_01,,
stops,stop_name,ja-Hrkt,だいみょうちょう,53_01,,
stops,stop_name,ja-Hrkt,だいみょうちょう,53_02,,
stops,stop_name,ja-Hrkt,まるのうち,54_01,,
stops,stop_name,ja-Hrkt,こうかいどうまえ,540_01,,
stops,stop_name,ja-Hrkt,よりあいどなか,541_01,,
stops,stop_name,ja-Hrkt,とちぼらばし,542_01,,
stops,stop_name,ja-Hrkt,まつもといりょうせんたーまえ,544_01,,
stops,stop_name,ja-Hrkt,まつもといりょうせんたーまえ,544_02,,
stops,stop_name,ja-Hrkt,こいけ,545_01,,
stops,stop_name,ja-Hrkt,はちもりちゅうがっこう,546_01,,
stops,stop_name,ja-Hrkt,おおはら,547_01,,
stops,stop_name,ja-Hrkt,しもこみ,548_01,,
stops,stop_name,ja-Hrkt,おおがきまえ,549_01,,
stops,stop_name,ja-Hrkt,あげつちまち,55_01,,
stops,stop_name,ja-Hrkt,あしのくぼ,550_01,,
stops,stop_name,ja-Hrkt,こせんじぐち,551_01,,
stops,stop_name,ja-Hrkt,かみこみ,552_01,,
stops,stop_name,ja-Hrkt,ちゅうおうこうみんかん,553_01,,
stops,stop_name,ja-Hrkt,おのざわ,554_01,,
stops,stop_name,ja-Hrkt,ほんごうぐち,555_01,,
stops,stop_name,ja-Hrkt,なかざか,556_01,,
stops,stop_name,ja-Hrkt,なかくみ,557_01,,
stops,stop_name,ja-Hrkt,明科駅,559_01,,
stops,stop_name,ja-Hrkt,まつもとじょうしやくしょまえ,56_01,,
stops,stop_name,ja-Hrkt,まつもとじょうしやくしょまえ,56_02,,
stops,stop_name,ja-Hrkt,じんじゃうら,560_01,,
stops,stop_name,ja-Hrkt,とっちゅう,561_01,,
stops,stop_name,ja-Hrkt,たいら,562_01,,
stops,stop_name,ja-Hrkt,おおあし,563_01,,
stops,stop_name,ja-Hrkt,かまぶた,564_01,,
stops,stop_name,ja-Hrkt,おおのた,565_01,,
stops,stop_name,ja-Hrkt,あいざわ,566_01,,
stops,stop_name,ja-Hrkt,いがり,567_01,,
stops,stop_name,ja-Hrkt,みょうじんばし,568_01,,
stops,stop_name,ja-Hrkt,おおきど,569_01,,
stops,stop_name,ja-Hrkt,いけがみひゃくちくてい,57_01,,
stops,stop_name,ja-Hrkt,いけがみひゃくちくてい,57_02,,
stops,stop_name,ja-Hrkt,ごじょう,570_01,,
stops,stop_name,ja-Hrkt,ごじょうしょうぼｙだんつめしょ,571_01,,
stops,stop_name,ja-Hrkt,そうこまえ,572_01,,
stops,stop_name,ja-Hrkt,にしのみや,573_01,,
stops,stop_name,ja-Hrkt,かみさと,574_01,,
stops,stop_name,ja-Hrkt,みやもと,575_01,,
stops,stop_name,ja-Hrkt,かどやまえ,576_01,,
stops,stop_name,ja-Hrkt,あいだ,577_01,,
stops,stop_name,ja-Hrkt,まつもとしりつはくぶつかん,578_01,,
stops,stop_name,ja-Hrkt,ごうどうちょうしゃげんかんまえ,579_01,,
stops,stop_name,ja-Hrkt,かいちいっちょうめ,58_01,,
stops,stop_name,ja-Hrkt,しみず,580_01,,
stops,stop_name,ja-Hrkt,しみず,580_02,,
stops,stop_name,ja-Hrkt,あさまおんせんぶんかせんたーまえ,581_01,,
stops,stop_name,ja-Hrkt,きゅうかいちがっこう,59_01,,
stops,stop_name,ja-Hrkt,ちくまこうこうまえ,590_01,,
stops,stop_name,ja-Hrkt,いちのせ,60_01,,
stops,stop_name,ja-Hrkt,のみぞぐち,601_01,,
stops,stop_name,ja-Hrkt,なかかいどう,61_01,,
stops,stop_name,ja-Hrkt,くらぶまえ,62_01,,
stops,stop_name,ja-Hrkt,こでらおぐち,63_01,,
stops,stop_name,ja-Hrkt,ばんばくち,64_01,,
stops,stop_name,ja-Hrkt,ほんむら,65_01,,
stops,stop_name,ja-Hrkt,ほんむら,65_02,,
stops,stop_name,ja-Hrkt,ほんむら,65_03,,
stops,stop_name,ja-Hrkt,こびなたばし,66_01,,
stops,stop_name,ja-Hrkt,こびなたばし,66_02,,
stops,stop_name,ja-Hrkt,こびなた,67_01,,
stops,stop_name,ja-Hrkt,しなしょうはし,68_01,,
stops,stop_name,ja-Hrkt,しなぐら,69_01,,
stops,stop_name,ja-Hrkt,とうげぐち,70_01,,
stops,stop_name,ja-Hrkt,がらのき,71_01,,
stops,stop_name,ja-Hrkt,いぶか,72_01,,
stops,stop_name,ja-Hrkt,やましろ,73_01,,
stops,stop_name,ja-Hrkt,ほら,74_01,,
stops,stop_name,ja-Hrkt,やましろみなみ,75_01,,
stops,stop_name,ja-Hrkt,おかだまち,76_01,,
stops,stop_name,ja-Hrkt,じぇいえいめとばししょ,77_01,,
stops,stop_name,ja-Hrkt,ちゅうがっこうぐち,78_01,,
stops,stop_name,ja-Hrkt,なかあさま,79_01,,
stops,stop_name,ja-Hrkt,まつもとだいいちこうこう,80_01,,
stops,stop_name,ja-Hrkt,おいわけ,81_01,,
stops,stop_name,ja-Hrkt,おいわけ,81_02,,
stops,stop_name,ja-Hrkt,おいわけ,81_03,,
stops,stop_name,ja-Hrkt,おいわけ,81_04,,
stops,stop_name,ja-Hrkt,でりしあきりてん,82_01,,
stops,stop_name,ja-Hrkt,しんしゅうだいがくまえ,83_01,,
stops,stop_name,ja-Hrkt,しんしゅうだいがくまえ,83_02,,
stops,stop_name,ja-Hrkt,はぎまち,84_01,,
stops,stop_name,ja-Hrkt,はぎまち,84_02,,
stops,stop_name,ja-Hrkt,しんまち,85_01,,
stops,stop_name,ja-Hrkt,しんまち,85_02,,
stops,stop_name,ja-Hrkt,やけやまこうみんかん,86_01,,
stops,stop_name,ja-Hrkt,たきみどう,87_01,,
stops,stop_name,ja-Hrkt,わでまち,88_01,,
stops,stop_name,ja-Hrkt,わでまち,88_02,,
stops,stop_name,ja-Hrkt,けみ,89_01,,
stops,stop_name,ja-Hrkt,けみしもむら,90_01,,
stops,stop_name,ja-Hrkt,じんだがわ,91_01,,
stops,stop_name,ja-Hrkt,じんだがわぐち,92_01,,
stops,stop_name,ja-Hrkt,かみまるた,93_01,,
stops,stop_name,ja-Hrkt,うえのこうぞうかいぜんせんたー,94_01,,
stops,stop_name,ja-Hrkt,まるたこうみんかん,95_01,,
stops,stop_name,ja-Hrkt,まるた,96_01,,
stops,stop_name,ja-Hrkt,まるたひがし,97_01,,
stops,stop_name,ja-Hrkt,あらやしき,98_01,,
stops,stop_name,ja-Hrkt,りゅうだ,99_01,,
stops,stop_name,en,Matsumoto Sta. Alpsguchi,10_01,,
stops,stop_name,en,Kamiryuda Kominkan,100_01,,
stops,stop_name,en,JA Azumiazusagawa Shisyo,101_01,,
stops,stop_name,en,Azusagawa Shinryojo,102_01,,
stops,stop_name,en,Azusagawa Shisho,103_01,,
stops,stop_name,en,Azusagawa Shogakko,104_01,,
stops,stop_name,en,Karamomo,105_01,,
stops,stop_name,en,Ozumaguchi,106_01,,
stops,stop_name,en,CAINZ HOME Azusagawaten,109_01,,
stops,stop_name,en,Nagisamachi,11_01,,
stops,stop_name,en,Nagisamachi,11_02,,
stops,stop_name,en,Yamato Kita,110_01,,
stops,stop_name,en,Yamato Koen Mae,111_01,,
stops,stop_name,en,Maruda Danchi,116_01,,
stops,stop_name,en,Oshide,117_01,,
stops,stop_name,en,Hata Bunka Center,118_01,,
stops,stop_name,en,Hata Bunka Center,118_02,,
stops,stop_name,en,Hata Sta.,119_01,,
stops,stop_name,en,Nagisa Life Site,12_01,,
stops,stop_name,en,i CITY 21,120_01,,
stops,stop_name,en,Shimotakeda,121_01,,
stops,stop_name,en,Takeda,122_01,,
stops,stop_name,en,Kinenhi Mae,123_01,,
stops,stop_name,en,Kinenhi Mae,123_02,,
stops,stop_name,en,Yamagatamura Yakuba,124_01,,
stops,stop_name,en,Yamagata Shogakko,125_01,,
stops,stop_name,en,Kamitakeda,126_01,,
stops,stop_name,en,Karasawa,127_01,,
stops,stop_name,en,Salad Market,128_01,,
stops,stop_name,en,Tomebayashi,129_01,,
stops,stop_name,en,Marunochi Byoin,13_01,,
stops,stop_name,en,Kyunakahata Shutchojo,130_02,,
stops,stop_name,en,Nakahata,131_01,,
stops,stop_name,en,Nakahata,131_02,,
stops,stop_name,en,Hata Yubinkyoku,132_01,,
stops,stop_name,en,Matsumoto Shiritsubyoin,133_01,,
stops,stop_name,en,Aiyoshi Syako,134_01,,
stops,stop_name,en,Aiyoshi,135_01,,
stops,stop_name,en,Shimoaiyoshi,136_01,,
stops,stop_name,en,Mabune,137_01,,
stops,stop_name,en,Nakayokokawa,138_01,,
stops,stop_name,en,Yokokawa,139_01,,
stops,stop_name,en,Jabarabashi,14_01,,
stops,stop_name,en,Jabarabashi,14_02,,
stops,stop_name,en,Nakayashiki,140_01,,
stops,stop_name,en,Harayamaguchi,141_01,,
stops,stop_name,en,Harayamabashi,142_01,,
stops,stop_name,en,Yamazaki,143_01,,
stops,stop_name,en,Kanai,144_01,,
stops,stop_name,en,Nakagawa,145_01,,
stops,stop_name,en,Nakagawa Syouboudan Tsumesyo,146_01,,
stops,stop_name,en,Mesuda,147_01,,
stops,stop_name,en,Toyoizumibashi,148_01,,
stops,stop_name,en,Yakyu,149_01,,
stops,stop_name,en,Horigomeshinden,15_01,,
stops,stop_name,en,Nagakoshi,150_01,,
stops,stop_name,en,Fujiike,151_01,,
stops,stop_name,en,Aidaguchi,152_01,,
stops,stop_name,en,Shiganosato Clinic,153_01,,
stops,stop_name,en,Shiga Shisho,154_01,,
stops,stop_name,en,Chugakkomae,155_01,,
stops,stop_name,en,Aida Yubinkyoku Mae,156_01,,
stops,stop_name,en,Yanagiya Mae,157_01,,
stops,stop_name,en,Jounji Shita,158_01,,
stops,stop_name,en,Itaba,159_01,,
stops,stop_name,en,Godochosha,16_01,,
stops,stop_name,en,Sawaya,160_01,,
stops,stop_name,en,Aburazaka,161_01,,
stops,stop_name,en,Sorimachi Nokyo Mae,162_01,,
stops,stop_name,en,Daimon,163_01,,
stops,stop_name,en,Yamuro,164_01,,
stops,stop_name,en,Kasekikan,165_01,,
stops,stop_name,en,Sorimachi,166_01,,
stops,stop_name,en,Itabaguchi,167_01,,
stops,stop_name,en,Toriide,168_01,,
stops,stop_name,en,Anazawa Onsen Guchi,169_01,,
stops,stop_name,en,Ichinose Noshinkeigeka Byoin,17_01,,
stops,stop_name,en,Hofukuji Shitamachi,170_01,,
stops,stop_name,en,Hofukujiguchi,171_01,,
stops,stop_name,en,Kemi,172_01,,
stops,stop_name,en,Tononoiri,173_01,,
stops,stop_name,en,Miyamae,174_01,,
stops,stop_name,en,Akanutakumiai Mae,175_01,,
stops,stop_name,en,Akanuta,176_01,,
stops,stop_name,en,Kose,177_01,,
stops,stop_name,en,Fukujuso Koen Mae,178_01,,
stops,stop_name,en,Nishikibe,179_01,,
stops,stop_name,en,Nishikibe,179_02,,
stops,stop_name,en,Ukiyoehakubutsukan/Rekishinosato,18_01,,
stops,stop_name,en,Kawaura,180_01,,
stops,stop_name,en,Hodairakami,181_01,,
stops,stop_name,en,Hodaira,182_01,,
stops,stop_name,en,Okukamiya,183_01,,
stops,stop_name,en,Kamiya,184_01,,
stops,stop_name,en,Shimokamiya,185_01,,
stops,stop_name,en,Sakanoso,186_01,,
stops,stop_name,en,Nomugitouge Ski Jou,187_01,,
stops,stop_name,en,Undou Hiroba Mae,188_01,,
stops,stop_name,en,Nagawa Kougen Iriguchi,189_01,,
stops,stop_name,en,Horigome Minami,19_01,,
stops,stop_name,en,Sogura,190_01,,
stops,stop_name,en,Yoriaido,191_01,,
stops,stop_name,en,Marunakamae,192_01,,
stops,stop_name,en,Oobira,193_01,,
stops,stop_name,en,Sogurasawa,194_01,,
stops,stop_name,en,Oidaira,195_01,,
stops,stop_name,en,Kanehara,196_01,,
stops,stop_name,en,Kaneharashita,197_01,,
stops,stop_name,en,Nagawa Sansaikan,198_01,,
stops,stop_name,en,Gakkomae,199_01,,
stops,stop_name,en,Shinanoarai,20_01,,
stops,stop_name,en,Bunka Center Yumenomori Mae,200_01,,
stops,stop_name,en,Furuyado,201_01,,
stops,stop_name,en,Gakkoguchi,202_01,,
stops,stop_name,en,Kurokawado,203_01,,
stops,stop_name,en,JA Stand Yoko,204_01,,
stops,stop_name,en,Nagawa Onsen,205_01,,
stops,stop_name,en,Ogurogawabashi,206_01,,
stops,stop_name,en,Shitamichi,207_01,,
stops,stop_name,en,Kurokawadoshita,208_01,,
stops,stop_name,en,Furuyadoshita,209_01,,
stops,stop_name,en,Tagawa Kominkan,21_01,,
stops,stop_name,en,Chuchigawa,210_01,,
stops,stop_name,en,Tanokayakami,211_01,,
stops,stop_name,en,Tanokaya,212_01,,
stops,stop_name,en,Nyuyamaguchi,214_01,,
stops,stop_name,en,Nagawado Dam,215_01,,
stops,stop_name,en,Goryozawa,216_01,,
stops,stop_name,en,Hounzaki,217_01,,
stops,stop_name,en,Midono Dam,218_01,,
stops,stop_name,en,Midono Dam,218_02,,
stops,stop_name,en,Nashinokidaira,219_01,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,22_01,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,22_02,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,22_04,,
stops,stop_name,en,Miyanosawa,220_01,,
stops,stop_name,en,Inekokinakamachi,221_01,,
stops,stop_name,en,Inekoki,222_01,,
stops,stop_name,en,Inekokiguchi,223_01,,
stops,stop_name,en,Inekoki Dam,224_01,,
stops,stop_name,en,Azumi Syochugakkko Mae,225_01,,
stops,stop_name,en,Azumi Shisyo Mae,226_01,,
stops,stop_name,en,Azumi Shisyo Mae,226_02,,
stops,stop_name,en,Shimashimatokugoutouge Iriguchi,227_01,,
stops,stop_name,en,Shimashimatokugoutouge Iriguchi,227_02,,
stops,stop_name,en,Nozawa,228_01,,
stops,stop_name,en,Hatsudensyo Mae,229_01,,
stops,stop_name,en,Hatsudensyo Mae,229_02,,
stops,stop_name,en,Terminal Kita,23_01,,
stops,stop_name,en,Terminal Kita,23_02,,
stops,stop_name,en,Onota Yuenchi Mae,230_01,,
stops,stop_name,en,Maebuchi,231_01,,
stops,stop_name,en,Maebuchi,231_02,,
stops,stop_name,en,Shinshimashima,232_01,,
stops,stop_name,en,Harabashinishi,233_01,,
stops,stop_name,en,Hara Syoubou Tsumesyo,234_01,,
stops,stop_name,en,Anazawa,235_01,,
stops,stop_name,en,Harabashi Higashi,236_01,,
stops,stop_name,en,Taishiden,237_01,,
stops,stop_name,en,Yokote,238_01,,
stops,stop_name,en,Kamiasama,239_01,,
stops,stop_name,en,Yamadaguchi,240_01,,
stops,stop_name,en,Yuzaka,241_01,,
stops,stop_name,en,Yakyujo Kita,242_01,,
stops,stop_name,en,Yakyujo Nishi,243_01,,
stops,stop_name,en,Hendensyo Higashi,244_01,,
stops,stop_name,en,Omura Kita,245_01,,
stops,stop_name,en,Omiya Jinja,246_01,,
stops,stop_name,en,Omura Syoubou Tsumesyo,247_01,,
stops,stop_name,en,Karigane Soccer jo Nishi,248_01,,
stops,stop_name,en,Nangou Fukushi Hiroba Higashi,249_01,,
stops,stop_name,en,Nakamachi/Kurashikkukan,25_01,,
stops,stop_name,en,Nangou Fukushi Hiroba,250_01,,
stops,stop_name,en,Soza Kita,251_01,,
stops,stop_name,en,Soza Kominkan,252_01,,
stops,stop_name,en,DELiCiA Sozaten,253_01,,
stops,stop_name,en,Sakurabashi Higashi,254_01,,
stops,stop_name,en,Matsumoto Iryo Center,255_01,,
stops,stop_name,en,Murai Sta.,257_01,,
stops,stop_name,en,Ishikai Iryo Center Minamibunshitsu,258_01,,
stops,stop_name,en,Hakari Shiryokan,26_01,,
stops,stop_name,en,Matsumoto Tandai Kita,263_01,,
stops,stop_name,en,Godo,264_01,,
stops,stop_name,en,Kyu Sugano Kaniyubinkyoku,265_01,,
stops,stop_name,en,Sugano Shogakko Minami,266_01,,
stops,stop_name,en,Sugano,267_01,,
stops,stop_name,en,Yamabiko Dome,268_01,,
stops,stop_name,en,Yamabiko Dome,268_02,,
stops,stop_name,en,Sasaga Shutchojo Minami,269_01,,
stops,stop_name,en,Ryukoji,27_01,,
stops,stop_name,en,Shimokomata Kita,270_01,,
stops,stop_name,en,Habashita,271_01,,
stops,stop_name,en,Kuko Higashiku,272_01,,
stops,stop_name,en,Kuko Higashiku,272_02,,
stops,stop_name,en,Matsumoto Airport Iriguchi,273_01,,
stops,stop_name,en,Matsumoto Airport Iriguchi,273_02,,
stops,stop_name,en,Shinshu Sky Park Taiiku Center,274_01,,
stops,stop_name,en,Shinshu Sky Park Taiiku Center,274_02,,
stops,stop_name,en,Kitakochiguchi,275_01,,
stops,stop_name,en,Shimoimai,276_01,,
stops,stop_name,en,Shimoimai,276_02,,
stops,stop_name,en,Fujioka Mae,277_01,,
stops,stop_name,en,Imai Shogakko,278_01,,
stops,stop_name,en,Imai Michinoeki,279_01,,
stops,stop_name,en,Iorireisui(bijyutsukan Kita),28_01,,
stops,stop_name,en,AEON TOWN Yamagata,280_01,,
stops,stop_name,en,Nakaoike,281_01,,
stops,stop_name,en,Yamagata Shinryojo,282_01,,
stops,stop_name,en,Rose Garden,283_01,,
stops,stop_name,en,Chibikko Hiroba,284_01,,
stops,stop_name,en,Haibara Minami Kominkan,285_01,,
stops,stop_name,en,Futaeborinomatsu,286_01,,
stops,stop_name,en,Furuyashiki,287_01,,
stops,stop_name,en,Haibara Higashi Kominkan,288_01,,
stops,stop_name,en,Miyanoshita,289_01,,
stops,stop_name,en,Yakusojinja,29_01,,
stops,stop_name,en,Kitanakajima,290_01,,
stops,stop_name,en,Minaminakajima Kominkan,291_01,,
stops,stop_name,en,Oike Kominkan,292_01,,
stops,stop_name,en,Tanamine　Kouminnkan,293_01,,
stops,stop_name,en,Hanamura Syoten Mae,294_01,,
stops,stop_name,en,Kakinokubo,295_01,,
stops,stop_name,en,Kumiai Mae,296_01,,
stops,stop_name,en,Nakayama Reien Guchi,297_01,,
stops,stop_name,en,Koko Hakubutsukan Mae,298_01,,
stops,stop_name,en,Nakayama Syogakko Higashi,299_01,,
stops,stop_name,en,Hinodecho,30_01,,
stops,stop_name,en,Hakoimaruyama,300_01,,
stops,stop_name,en,Nakayama Gakko Mae,301_01,,
stops,stop_name,en,Izumi,302_01,,
stops,stop_name,en,Nakagawara,303_01,,
stops,stop_name,en,Kamiizumi Kozo Kaizen Center,304_01,,
stops,stop_name,en,Takadamise Mae,305_01,,
stops,stop_name,en,Jizo Mae,306_01,,
stops,stop_name,en,Futayama,307_01,,
stops,stop_name,en,Izumihashi,308_01,,
stops,stop_name,en,Yotsuyamachi,31_01,,
stops,stop_name,en,Kanda Minami,310_01,,
stops,stop_name,en,Kanda,311_01,,
stops,stop_name,en,Sanzai Higashi,312_01,,
stops,stop_name,en,Tsuruya Namiyanagiten,313_01,,
stops,stop_name,en,Fuji Denki Mae,314_01,,
stops,stop_name,en,Tsukama,315_01,,
stops,stop_name,en,Matsusyo Gakuen Guchi,316_01,,
stops,stop_name,en,Iidamachi,317_01,,
stops,stop_name,en,Lala Matsumoto,318_01,,
stops,stop_name,en,Hirasekawanishi Kominkan,319_01,,
stops,stop_name,en,Sanshi Koen,32_01,,
stops,stop_name,en,Hachimambara,320_01,,
stops,stop_name,en,Takemiya Mae,321_01,,
stops,stop_name,en,Shimauchishutchojo,322_01,,
stops,stop_name,en,Wada Seikeigeka,323_01,,
stops,stop_name,en,Higashigata,324_01,,
stops,stop_name,en,Shimauchi Sta.,325_01,,
stops,stop_name,en,Ombun Hall,326_01,,
stops,stop_name,en,Matsushima Yubinkyoku,327_01,,
stops,stop_name,en,Agatagaoka Koko,33_01,,
stops,stop_name,en,Komiya,330_01,,
stops,stop_name,en,Komiya Danchi,331_01,,
stops,stop_name,en,Komiyakyoei Kominkan,332_01,,
stops,stop_name,en,Komiya Kaikan,333_01,,
stops,stop_name,en,Agatanomori Koen,34_01,,
stops,stop_name,en,Kambayashi Shutchojo,343_01,,
stops,stop_name,en,Kambayashi Jinja Mae,344_01,,
stops,stop_name,en,Shimokan Nishi,345_01,,
stops,stop_name,en,Kyumatsumotokoko,35_01,,
stops,stop_name,en,Shimofutago Kominkan,350_01,,
stops,stop_name,en,Futago Nishi,351_01,,
stops,stop_name,en,Futago Danchi,352_01,,
stops,stop_name,en,Shimofutago Higashi,353_01,,
stops,stop_name,en,Nomizo Nishi,354_01,,
stops,stop_name,en,Nakagawa Byoin,355_01,,
stops,stop_name,en,Nomizomokko,356_01,,
stops,stop_name,en,Nomizomokko,356_02,,
stops,stop_name,en,Nomizomokko Higashi,357_01,,
stops,stop_name,en,AEON Minamimatsumoto,358_01,,
stops,stop_name,en,Nannanhiroba,359_01,,
stops,stop_name,en,Shuho Gakko Mae,36_01,,
stops,stop_name,en,Shuho Gakko Mae,36_02,,
stops,stop_name,en,Minamimatsumoto Sta.,360_01,,
stops,stop_name,en,Minamimatsumoto Sta.,360_02,,
stops,stop_name,en,Minamimatsumoto Hoikuen,361_01,,
stops,stop_name,en,Nammatsu2/Igawajoguchi,362_01,,
stops,stop_name,en,Nammatsu2/Igawajoguchi,362_02,,
stops,stop_name,en,Matsumoto Shinemaraitsu,363_01,,
stops,stop_name,en,Nakajo,364_01,,
stops,stop_name,en,Kamada,365_01,,
stops,stop_name,en,Kamada,365_02,,
stops,stop_name,en,Ryoshimaguchi,366_01,,
stops,stop_name,en,Ryoshima,367_01,,
stops,stop_name,en,Sasabe,368_01,,
stops,stop_name,en,Satsukicho,369_01,,
stops,stop_name,en,Matsumotoshi Bijutsukan,37_01,,
stops,stop_name,en,Matsumotoshi Bijutsukan,37_02,,
stops,stop_name,en,Tsukimicho,370_01,,
stops,stop_name,en,Sasabe Danchi,371_01,,
stops,stop_name,en,Minamihara,372_01,,
stops,stop_name,en,Shibaura,373_01,,
stops,stop_name,en,Takamiya Kominkan,374_01,,
stops,stop_name,en,Futaba,375_01,,
stops,stop_name,en,Miyatamachihigashi Kominkan,376_01,,
stops,stop_name,en,Yanagibashi Minami,377_01,,
stops,stop_name,en,Syonai Sanchome,378_01,,
stops,stop_name,en,Ushidate,379_01,,
stops,stop_name,en,Shimin Geijutsukan,38_01,,
stops,stop_name,en,Shimin Geijutsukan,38_02,,
stops,stop_name,en,Owago,380_01,,
stops,stop_name,en,Owago Higashimura,381_01,,
stops,stop_name,en,Owago Hommura,382_01,,
stops,stop_name,en,Kyu Nakairi Bunko,383_01,,
stops,stop_name,en,Obotoke,384_01,,
stops,stop_name,en,Mayadokoro,385_01,,
stops,stop_name,en,Kitamayadokoro,386_01,,
stops,stop_name,en,Hara,387_01,,
stops,stop_name,en,Narao,388_01,,
stops,stop_name,en,Fukushi Hiroba Mae,389_01,,
stops,stop_name,en,Kokubucho,39_01,,
stops,stop_name,en,Kokubucho,39_02,,
stops,stop_name,en,Tokuunji Mae,390_01,,
stops,stop_name,en,Otebashi,391_01,,
stops,stop_name,en,Takenoshita Kominkan,392_01,,
stops,stop_name,en,Tsutsumiishi,393_01,,
stops,stop_name,en,Tsutsumiishi,393_02,,
stops,stop_name,en,Funatsukebashi,394_01,,
stops,stop_name,en,Kogen Iriguchi,395_01,,
stops,stop_name,en,Syuchojo Mae,396_01,,
stops,stop_name,en,Kirihara,397_01,,
stops,stop_name,en,Iriyamabekyoku Mae,398_01,,
stops,stop_name,en,Iriyamabekyoku Mae,398_02,,
stops,stop_name,en,Kamiganai,399_01,,
stops,stop_name,en,Shimin Geijutsukan Nishi,40_01,,
stops,stop_name,en,Satoyamabe Syuchojo Mae,400_01,,
stops,stop_name,en,Kanai Iin,401_01,,
stops,stop_name,en,Aramachi Kominkan Mae,402_01,,
stops,stop_name,en,Nishiaramachi,403_01,,
stops,stop_name,en,Kobayashi Naika Iin,404_01,,
stops,stop_name,en,Soza,405_01,,
stops,stop_name,en,Soza,405_02,,
stops,stop_name,en,Soza,405_03,,
stops,stop_name,en,Shirayuri Naika Junkankika Clinic,406_01,,
stops,stop_name,en,Shimizu Higashiku,407_01,,
stops,stop_name,en,Shimizu Chugakko Mae,408_01,,
stops,stop_name,en,Shimizu Chugakko Mae,408_02,,
stops,stop_name,en,Yugawacho,409_01,,
stops,stop_name,en,Yugawacho,409_02,,
stops,stop_name,en,Aizawa Byoin,41_01,,
stops,stop_name,en,Sakurabashi,410_01,,
stops,stop_name,en,Sakurabashi,410_02,,
stops,stop_name,en,Sakuramachi,411_01,,
stops,stop_name,en,Sakuramachi,411_02,,
stops,stop_name,en,Yoshicho,412_01,,
stops,stop_name,en,Yoshicho,412_02,,
stops,stop_name,en,Obotoke Kominkan,413_01,,
stops,stop_name,en,Kobotoke,414_01,,
stops,stop_name,en,Ichinokai,415_01,,
stops,stop_name,en,Yamaguchi,416_01,,
stops,stop_name,en,Miyahara,417_01,,
stops,stop_name,en,Miyahara Jinja,418_01,,
stops,stop_name,en,Funatsuke,419_01,,
stops,stop_name,en,Sakaecho Kominkan,42_01,,
stops,stop_name,en,Minamigata,420_01,,
stops,stop_name,en,Minamigata Kominkan Minami,421_01,,
stops,stop_name,en,Hashikurawademura,422_01,,
stops,stop_name,en,Hashikuraguchi,423_01,,
stops,stop_name,en,Kawakubobashi Minami,424_01,,
stops,stop_name,en,Kawakubobashi Kita,425_01,,
stops,stop_name,en,Nishikirihara Minami,426_01,,
stops,stop_name,en,Komogoe,427_01,,
stops,stop_name,en,Senju,428_01,,
stops,stop_name,en,Nakamura,429_01,,
stops,stop_name,en,Tsukama Shogakkoguchi,43_01,,
stops,stop_name,en,Nakamura Dosojin Mae,430_01,,
stops,stop_name,en,Teradokoro,431_01,,
stops,stop_name,en,Takenoshita,432_01,,
stops,stop_name,en,Higashikirihara Kominkan Mae,433_01,,
stops,stop_name,en,Nishikirihara Kita,434_01,,
stops,stop_name,en,Shibamiya Jinja,435_01,,
