trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
2平日_12時10分_系統111001,12:40:00,12:40:00,147_02,25,松本バスターミナル,0,0
2平日_12時10分_系統111001,12:41:00,12:41:00,148_02,26,松本バスターミナル,0,0
2平日_12時10分_系統111001,12:42:00,12:42:00,355_02,27,松本バスターミナル,0,0
2平日_12時10分_系統111001,12:43:00,12:43:00,102_02,28,松本バスターミナル,0,0
2平日_12時10分_系統111001,12:44:00,12:44:00,101_02,29,松本バスターミナル,0,0
2平日_12時10分_系統111001,12:46:00,12:46:00,118_02,30,松本バスターミナル,0,0
2平日_12時10分_系統111001,12:55:00,12:55:00,100_07,31,松本バスターミナル,1,0
2平日_12時15分_系統141001,12:15:00,12:15:00,100_03,1,松本城経由美ヶ原温泉,0,1
2平日_12時15分_系統141001,12:16:00,12:16:00,118_01,2,松本城経由美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:17:00,12:17:00,101_01,3,松本城経由美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:20:00,12:20:00,102_01,4,松本城経由美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:21:00,12:21:00,352_01,5,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:23:00,12:23:00,317_01,6,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:24:00,12:24:00,318_01,7,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:26:00,12:26:00,131_03,8,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:26:00,12:26:00,319_01,9,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:27:00,12:27:00,320_01,10,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:27:00,12:27:00,321_01,11,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:28:00,12:28:00,322_01,12,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:29:00,12:29:00,323_01,13,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:30:00,12:30:00,324_01,14,美ヶ原温泉,0,0
2平日_12時15分_系統141001,12:31:00,12:31:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:32:00,12:32:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:33:00,12:33:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:37:00,12:37:00,300_01,18,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:38:00,12:38:00,327_01,19,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:39:00,12:39:00,325_02,20,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:40:00,12:40:00,324_02,21,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:40:00,12:40:00,323_02,22,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:41:00,12:41:00,322_02,23,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:42:00,12:42:00,321_02,24,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:43:00,12:43:00,320_02,25,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:44:00,12:44:00,319_02,26,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:46:00,12:46:00,131_04,27,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:47:00,12:47:00,318_02,28,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:48:00,12:48:00,317_02,29,松本城経由松本バスターミナル,0,0
2平日_12時15分_系統141001,12:50:00,12:50:00,352_02,30,松本バスターミナル,0,0
2平日_12時15分_系統141001,12:51:00,12:51:00,102_02,31,松本バスターミナル,0,0
2平日_12時15分_系統141001,12:52:00,12:52:00,101_02,32,松本バスターミナル,0,0
2平日_12時15分_系統141001,12:54:00,12:54:00,118_02,33,松本バスターミナル,0,0
2平日_12時15分_系統141001,12:59:00,12:59:00,100_07,34,松本バスターミナル,1,0
2平日_12時15分_系統191001,12:15:00,12:15:00,100_05,1,信州まつもと空港経由下今井,0,1
2平日_12時15分_系統191001,12:20:00,12:20:00,158_01,2,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:22:00,12:22:00,159_04,3,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:23:00,12:23:00,160_01,4,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:25:00,12:25:00,161_01,5,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:27:00,12:27:00,162_01,6,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:29:00,12:29:00,163_01,7,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:30:00,12:30:00,164_01,8,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:32:00,12:32:00,165_01,9,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:33:00,12:33:00,166_01,10,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:34:00,12:34:00,167_01,11,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:35:00,12:35:00,168_01,12,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:36:00,12:36:00,169_01,13,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:37:00,12:37:00,170_01,14,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:38:00,12:38:00,171_01,15,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:39:00,12:39:00,172_01,16,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:40:00,12:40:00,173_01,17,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:41:00,12:41:00,174_01,18,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:42:00,12:42:00,175_01,19,信州まつもと空港経由下今井,0,0
2平日_12時15分_系統191001,12:44:00,12:44:00,176_01,20,下今井,0,0
2平日_12時15分_系統191001,12:46:00,12:46:00,177_01,21,下今井,0,0
2平日_12時15分_系統191001,12:47:00,12:47:00,178_01,22,下今井,0,0
2平日_12時15分_系統191001,12:48:00,12:48:00,179_01,23,下今井,0,0
2平日_12時15分_系統191001,12:55:00,12:55:00,180_01,24,下今井,1,0
2平日_12時20分_系統101001,12:20:00,12:20:00,119_03,1,信州大学-横田経由松本バスターミナル,0,1
2平日_12時20分_系統101001,12:21:00,12:21:00,118_01,2,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:22:00,12:22:00,101_01,3,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:25:00,12:25:00,102_01,4,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:26:00,12:26:00,127_01,5,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:27:00,12:27:00,147_01,6,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:28:00,12:28:00,146_01,7,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:28:00,12:28:00,145_01,8,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:29:00,12:29:00,144_01,9,信州大学-横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:32:00,12:32:00,143_01,10,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:33:00,12:33:00,142_01,11,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:34:00,12:34:00,141_05,12,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:35:00,12:35:00,354_01,13,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:36:00,12:36:00,140_01,14,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:41:00,12:41:00,139_02,15,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:42:00,12:42:00,138_02,16,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:42:00,12:42:00,137_02,17,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:43:00,12:43:00,136_02,18,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:44:00,12:44:00,135_02,19,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:44:00,12:44:00,134_02,20,横田経由松本バスターミナル,0,0
2平日_12時20分_系統101001,12:46:00,12:46:00,133_02,21,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:46:00,12:46:00,132_02,22,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:47:00,12:47:00,131_02,23,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:48:00,12:48:00,130_02,24,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:49:00,12:49:00,121_04,25,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:49:00,12:49:00,122_02,26,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:50:00,12:50:00,123_02,27,松本バスターミナル,0,0
2平日_12時20分_系統101001,12:52:00,12:52:00,118_02,28,松本バスターミナル,0,0
2平日_12時20分_系統101001,13:01:00,13:01:00,100_07,29,松本バスターミナル,1,0
2平日_12時25分_系統152002,12:25:00,12:25:00,119_01,1,深志高校-横田経由松本駅お城口,0,1
2平日_12時25分_系統152002,12:26:00,12:26:00,342_01,2,深志高校-横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:28:00,12:28:00,128_01,3,深志高校-横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:29:00,12:29:00,353_01,4,深志高校-横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:29:00,12:29:00,103_01,5,深志高校-横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:30:00,12:30:00,116_01,6,深志高校-横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:31:00,12:31:00,115_01,7,深志高校-横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:32:00,12:32:00,343_01,8,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:33:00,12:33:00,344_01,9,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:33:00,12:33:00,345_01,10,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:34:00,12:34:00,144_01,11,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:42:00,12:42:00,346_01,12,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:43:00,12:43:00,347_01,13,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:44:00,12:44:00,135_02,14,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:44:00,12:44:00,134_02,15,横田経由松本駅お城口,0,0
2平日_12時25分_系統152002,12:45:00,12:45:00,133_03,16,松本駅お城口,0,0
2平日_12時25分_系統152002,12:45:00,12:45:00,132_03,17,松本駅お城口,0,0
2平日_12時25分_系統152002,12:46:00,12:46:00,348_02,18,松本駅お城口,0,0
2平日_12時25分_系統152002,12:46:00,12:46:00,130_03,19,松本駅お城口,0,0
2平日_12時25分_系統152002,12:47:00,12:47:00,349_02,20,松本駅お城口,0,0
2平日_12時25分_系統152002,12:49:00,12:49:00,121_06,21,松本駅お城口,0,0
2平日_12時25分_系統152002,12:49:00,12:49:00,122_02,22,松本駅お城口,0,0
2平日_12時25分_系統152002,12:50:00,12:50:00,123_02,23,松本駅お城口,0,0
2平日_12時25分_系統152002,12:52:00,12:52:00,118_02,24,松本駅お城口,0,0
2平日_12時25分_系統152002,12:52:00,12:52:00,120_02,25,松本駅お城口,0,0
2平日_12時25分_系統152002,13:02:00,13:02:00,119_04,26,松本駅お城口,1,0
2平日_12時30分_系統111001,12:30:00,12:30:00,119_02,1,横田-信州大学前経由松本バスターミナル,0,1
2平日_12時30分_系統111001,12:31:00,12:31:00,118_01,2,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:32:00,12:32:00,129_01,3,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:33:00,12:33:00,123_01,4,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:34:00,12:34:00,122_01,5,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:36:00,12:36:00,121_03,6,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:38:00,12:38:00,130_01,7,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:39:00,12:39:00,131_01,8,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:40:00,12:40:00,132_01,9,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:41:00,12:41:00,133_01,10,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:41:00,12:41:00,134_01,11,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:44:00,12:44:00,135_01,12,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:45:00,12:45:00,136_01,13,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:45:00,12:45:00,137_01,14,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:47:00,12:47:00,138_01,15,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:48:00,12:48:00,139_03,16,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:48:00,12:48:00,140_02,17,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:51:00,12:51:00,354_02,18,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:52:00,12:52:00,141_02,19,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:53:00,12:53:00,142_02,20,信州大学経由松本バスターミナル,0,0
2平日_12時30分_系統111001,12:57:00,12:57:00,143_02,21,松本バスターミナル,0,0
2平日_12時30分_系統111001,12:58:00,12:58:00,144_02,22,松本バスターミナル,0,0
2平日_12時30分_系統111001,12:59:00,12:59:00,145_02,23,松本バスターミナル,0,0
2平日_12時30分_系統111001,12:59:00,12:59:00,146_02,24,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:00:00,13:00:00,147_02,25,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:01:00,13:01:00,148_02,26,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:02:00,13:02:00,355_02,27,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:03:00,13:03:00,102_02,28,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:04:00,13:04:00,101_02,29,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:06:00,13:06:00,118_02,30,松本バスターミナル,0,0
2平日_12時30分_系統111001,13:15:00,13:15:00,100_07,31,松本バスターミナル,1,0
2平日_12時40分_系統101001,12:40:00,12:40:00,119_03,1,信州大学-横田経由松本バスターミナル,0,1
2平日_12時40分_系統101001,12:41:00,12:41:00,118_01,2,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:42:00,12:42:00,101_01,3,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:45:00,12:45:00,102_01,4,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:46:00,12:46:00,127_01,5,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:47:00,12:47:00,147_01,6,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:48:00,12:48:00,146_01,7,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:48:00,12:48:00,145_01,8,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:49:00,12:49:00,144_01,9,信州大学-横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:52:00,12:52:00,143_01,10,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:53:00,12:53:00,142_01,11,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:54:00,12:54:00,141_05,12,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:55:00,12:55:00,354_01,13,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,12:56:00,12:56:00,140_01,14,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:01:00,13:01:00,139_02,15,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:02:00,13:02:00,138_02,16,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:02:00,13:02:00,137_02,17,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:03:00,13:03:00,136_02,18,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:04:00,13:04:00,135_02,19,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:04:00,13:04:00,134_02,20,横田経由松本バスターミナル,0,0
2平日_12時40分_系統101001,13:06:00,13:06:00,133_02,21,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:06:00,13:06:00,132_02,22,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:07:00,13:07:00,131_02,23,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:08:00,13:08:00,130_02,24,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:09:00,13:09:00,121_04,25,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:09:00,13:09:00,122_02,26,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:10:00,13:10:00,123_02,27,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:12:00,13:12:00,118_02,28,松本バスターミナル,0,0
2平日_12時40分_系統101001,13:21:00,13:21:00,100_07,29,松本バスターミナル,1,0
2平日_12時44分_系統222002,12:44:00,12:44:00,295_01,1,松本バスターミナル,0,1
2平日_12時44分_系統222002,12:46:00,12:46:00,294_02,2,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:46:00,12:46:00,293_02,3,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:47:00,12:47:00,292_02,4,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:48:00,12:48:00,291_02,5,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:49:00,12:49:00,290_02,6,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:50:00,12:50:00,289_02,7,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:51:00,12:51:00,288_02,8,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:52:00,12:52:00,287_02,9,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:53:00,12:53:00,286_02,10,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:54:00,12:54:00,285_02,11,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:54:00,12:54:00,284_02,12,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:55:00,12:55:00,283_02,13,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:55:00,12:55:00,368_02,14,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:56:00,12:56:00,282_02,15,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:56:00,12:56:00,281_02,16,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:57:00,12:57:00,280_02,17,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:59:00,12:59:00,279_02,18,松本バスターミナル,0,0
2平日_12時44分_系統222002,12:59:00,12:59:00,278_02,19,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:00:00,13:00:00,277_02,20,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:01:00,13:01:00,276_02,21,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:02:00,13:02:00,274_02,22,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:03:00,13:03:00,273_02,23,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:03:00,13:03:00,272_02,24,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:04:00,13:04:00,271_02,25,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:05:00,13:05:00,126_02,26,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:07:00,13:07:00,268_02,27,松本バスターミナル,0,0
2平日_12時44分_系統222002,13:14:00,13:14:00,100_08,28,松本バスターミナル,1,0
2平日_12時45分_系統141001,12:45:00,12:45:00,100_03,1,松本城経由美ヶ原温泉,0,1
2平日_12時45分_系統141001,12:46:00,12:46:00,118_01,2,松本城経由美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:47:00,12:47:00,101_01,3,松本城経由美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:50:00,12:50:00,102_01,4,松本城経由美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:51:00,12:51:00,352_01,5,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:53:00,12:53:00,317_01,6,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:54:00,12:54:00,318_01,7,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:56:00,12:56:00,131_03,8,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:56:00,12:56:00,319_01,9,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:57:00,12:57:00,320_01,10,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:57:00,12:57:00,321_01,11,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:58:00,12:58:00,322_01,12,美ヶ原温泉,0,0
2平日_12時45分_系統141001,12:59:00,12:59:00,323_01,13,美ヶ原温泉,0,0
2平日_12時45分_系統141001,13:00:00,13:00:00,324_01,14,美ヶ原温泉,0,0
2平日_12時45分_系統141001,13:01:00,13:01:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:02:00,13:02:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:03:00,13:03:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:07:00,13:07:00,300_01,18,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:08:00,13:08:00,327_01,19,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:09:00,13:09:00,325_02,20,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:10:00,13:10:00,324_02,21,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:10:00,13:10:00,323_02,22,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:11:00,13:11:00,322_02,23,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:12:00,13:12:00,321_02,24,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:13:00,13:13:00,320_02,25,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:14:00,13:14:00,319_02,26,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:16:00,13:16:00,131_04,27,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:17:00,13:17:00,318_02,28,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:18:00,13:18:00,317_02,29,松本城経由松本バスターミナル,0,0
2平日_12時45分_系統141001,13:20:00,13:20:00,352_02,30,松本バスターミナル,0,0
2平日_12時45分_系統141001,13:21:00,13:21:00,102_02,31,松本バスターミナル,0,0
2平日_12時45分_系統141001,13:22:00,13:22:00,101_02,32,松本バスターミナル,0,0
2平日_12時45分_系統141001,13:24:00,13:24:00,118_02,33,松本バスターミナル,0,0
2平日_12時45分_系統141001,13:29:00,13:29:00,100_07,34,松本バスターミナル,1,0
2平日_12時45分_系統151002,12:45:00,12:45:00,119_01,1,横田-深志高校裏経由松本駅,0,1
2平日_12時45分_系統151002,12:46:00,12:46:00,120_01,2,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:47:00,12:47:00,129_01,3,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:48:00,12:48:00,123_01,4,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:49:00,12:49:00,122_01,5,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:50:00,12:50:00,121_05,6,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:51:00,12:51:00,349_01,7,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:52:00,12:52:00,130_03,8,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:53:00,12:53:00,348_01,9,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:54:00,12:54:00,132_03,10,横田-深志高校裏経由松本駅,0,0
2平日_12時45分_系統151002,12:55:00,12:55:00,133_03,11,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,12:55:00,12:55:00,134_01,12,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,12:58:00,12:58:00,135_01,13,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,12:58:00,12:58:00,347_02,14,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,12:59:00,12:59:00,350_02,15,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,13:00:00,13:00:00,144_02,16,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,13:02:00,13:02:00,345_02,17,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,13:03:00,13:03:00,344_02,18,深志高校裏経由松本駅お城口,0,0
2平日_12時45分_系統151002,13:03:00,13:03:00,343_01,19,松本駅お城口,0,0
2平日_12時45分_系統151002,13:06:00,13:06:00,115_02,20,松本駅お城口,0,0
2平日_12時45分_系統151002,13:06:00,13:06:00,116_02,21,松本駅お城口,0,0
2平日_12時45分_系統151002,13:07:00,13:07:00,103_02,22,松本駅お城口,0,0
2平日_12時45分_系統151002,13:08:00,13:08:00,353_02,23,松本駅お城口,0,0
2平日_12時45分_系統151002,13:09:00,13:09:00,128_02,24,松本駅お城口,0,0
2平日_12時45分_系統151002,13:19:00,13:19:00,119_04,25,松本駅お城口,1,0
2平日_12時50分_系統111001,12:50:00,12:50:00,119_02,1,横田-信州大学前経由松本バスターミナル,0,1
2平日_12時50分_系統111001,12:51:00,12:51:00,118_01,2,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,12:52:00,12:52:00,129_01,3,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,12:53:00,12:53:00,123_01,4,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,12:54:00,12:54:00,122_01,5,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,12:56:00,12:56:00,121_03,6,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,12:58:00,12:58:00,130_01,7,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,12:59:00,12:59:00,131_01,8,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:00:00,13:00:00,132_01,9,横田-信州大学前経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:01:00,13:01:00,133_01,10,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:01:00,13:01:00,134_01,11,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:04:00,13:04:00,135_01,12,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:05:00,13:05:00,136_01,13,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:05:00,13:05:00,137_01,14,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:07:00,13:07:00,138_01,15,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:08:00,13:08:00,139_03,16,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:08:00,13:08:00,140_02,17,信州大学経由松本バスターミナル,0,0
2平日_12時50分_系統111001,13:11:00,13:11:00,354_02,18,信州大学経由松本バスターミナル,0,0
